content_id,compound_id,flavor_id,flavor_name,compound_name
7534,8394,17,oily,4-Hexyl-gamma-butyrolactone
7535,8394,848,waxy,4-Hexyl-gamma-butyrolactone
7536,8394,75,coconut,4-Hexyl-gamma-butyrolactone
7537,8394,350,buttery,4-Hexyl-gamma-butyrolactone
7538,8394,44,sweet,4-Hexyl-gamma-butyrolactone
7539,11275,44,sweet,Phenylmethyl benzeneacetate
7540,11275,33,floral,Phenylmethyl benzeneacetate
7541,11275,551,jasmin,Phenylmethyl benzeneacetate
7542,11275,140,cocoa,Phenylmethyl benzeneacetate
7543,8882,59,green,
7544,8882,58,leafy,
7545,8882,531,herbal,
7546,3211,790,sulfury,S-Ethyl thioacetate
7547,3211,81,fruity,S-Ethyl thioacetate
7548,3211,200,onion,S-Ethyl thioacetate
7549,3211,165,garlic,S-Ethyl thioacetate
7550,3211,57,meaty,S-Ethyl thioacetate
7551,3211,141,coffee,S-Ethyl thioacetate
7552,10399,44,sweet,"Tolualdehydes (mixed o-, m-, p-)"
7553,10399,74,cherry,"Tolualdehydes (mixed o-, m-, p-)"
7554,10399,139,chemical,"Tolualdehydes (mixed o-, m-, p-)"
7555,10399,20,coumarin,"Tolualdehydes (mixed o-, m-, p-)"
7556,10399,684,powdery,"Tolualdehydes (mixed o-, m-, p-)"
7557,16116,162,fresh,5-Pentyl-delta-valerolactone
7558,16116,44,sweet,5-Pentyl-delta-valerolactone
7559,16116,17,oily,5-Pentyl-delta-valerolactone
7560,16116,81,fruity,5-Pentyl-delta-valerolactone
7561,16116,434,dairy,5-Pentyl-delta-valerolactone
7562,13456,95,sulfurous,3-Mercapto-2-methylpentanol
7563,13456,200,onion,3-Mercapto-2-methylpentanol
7564,8435,37,balsam,Propyl benzoate
7565,8435,98,nutty,Propyl benzoate
7566,2253,643,odorless,3-Aminopropanoic acid
7567,12449,33,floral,(±)-Citronellyl acetate
7568,12449,59,green,(±)-Citronellyl acetate
7569,12449,81,fruity,(±)-Citronellyl acetate
7570,12449,50,citrus,(±)-Citronellyl acetate
7571,12449,54,woody,(±)-Citronellyl acetate
7572,12449,814,tropical,(±)-Citronellyl acetate
7573,12449,164,fruit,(±)-Citronellyl acetate
7574,12014,44,sweet,Dimethyl succinate
7575,12014,81,fruity,Dimethyl succinate
7576,12014,59,green,Dimethyl succinate
7577,12014,33,floral,Dimethyl succinate
7578,10377,59,green,Terpinyl isobutyrate
7579,10377,33,floral,Terpinyl isobutyrate
7580,10377,531,herbal,Terpinyl isobutyrate
7581,10377,229,spice,Terpinyl isobutyrate
7582,10377,18,fatty,Terpinyl isobutyrate
7583,10377,317,bergamot,Terpinyl isobutyrate
7584,15785,33,floral,(all-E)-Squalene
7585,16409,18,fatty,Butyl 2-decenoate
7586,16409,17,oily,Butyl 2-decenoate
7587,16409,59,green,Butyl 2-decenoate
7588,16409,434,dairy,Butyl 2-decenoate
7589,16409,631,nasturtium,Butyl 2-decenoate
7590,16409,404,clean,Butyl 2-decenoate
7591,16409,50,citrus,Butyl 2-decenoate
7592,855,44,sweet,"1,4-Dimethoxybenzene"
7593,855,59,green,"1,4-Dimethoxybenzene"
7594,855,635,new mown hay,"1,4-Dimethoxybenzene"
7595,14144,215,rancid,(E)-2-Heptenoic acid
7596,21920,213,pungent,Methional diethyl acetal
7597,21920,133,cabbage,Methional diethyl acetal
7598,2728,44,sweet,Isoeugenol
7599,2728,21,spicy,Isoeugenol
7600,2728,9,clove,Isoeugenol
7601,2728,54,woody,Isoeugenol
7602,2728,23,carnation,Isoeugenol
7603,2728,33,floral,Isoeugenol
7604,16137,610,mild,1-Benzyloxy-1-(2-methoxyethoxy)ethane
7605,16137,44,sweet,1-Benzyloxy-1-(2-methoxyethoxy)ethane
7606,16137,59,green,1-Benzyloxy-1-(2-methoxyethoxy)ethane
7607,16137,81,fruity,1-Benzyloxy-1-(2-methoxyethoxy)ethane
7608,21933,44,sweet,Propyl levulinate
7609,21933,362,caramellic,Propyl levulinate
7610,29866,50,citrus,(Z)-4-decenal
7611,29866,271,aldehydic,(Z)-4-decenal
7612,29866,49,orange,(Z)-4-decenal
7613,29866,847,watery,(Z)-4-decenal
7614,29866,364,cardamom,(Z)-4-decenal
7615,8205,162,fresh,Ethyl (±)-2-methylpentanoate
7616,8205,81,fruity,Ethyl (±)-2-methylpentanoate
7617,8205,59,green,Ethyl (±)-2-methylpentanoate
7618,8205,48,melon,Ethyl (±)-2-methylpentanoate
7619,8205,292,apple skin,Ethyl (±)-2-methylpentanoate
7620,8205,85,pineapple,Ethyl (±)-2-methylpentanoate
7621,8205,632,natural,Ethyl (±)-2-methylpentanoate
7622,8205,848,waxy,Ethyl (±)-2-methylpentanoate
7623,10506,44,sweet,4-Hydroxybenzaldehyde
7624,10506,98,nutty,4-Hydroxybenzaldehyde
7625,10506,96,almond,4-Hydroxybenzaldehyde
7626,10506,37,balsam,4-Hydroxybenzaldehyde
7627,10506,54,woody,4-Hydroxybenzaldehyde
7628,3012,848,waxy,Methyl dodecanoate
7629,3012,15,creamy,Methyl dodecanoate
7630,3012,66,mushroom,Methyl dodecanoate
7631,8113,19,sour,3-Hydroxy-2-oxopropanoic acid
7632,8113,695,radish,3-Hydroxy-2-oxopropanoic acid
7633,8113,133,cabbage,3-Hydroxy-2-oxopropanoic acid
7634,13721,44,sweet,(R)-Carvone
7635,13721,228,spearmint,(R)-Carvone
7636,13721,531,herbal,(R)-Carvone
7637,11196,139,chemical,"2,5-Dimethylfuran"
7638,11196,460,ethereal,"2,5-Dimethylfuran"
7639,11196,57,meaty,"2,5-Dimethylfuran"
7640,11196,513,gravy,"2,5-Dimethylfuran"
7641,11196,217,roast,"2,5-Dimethylfuran"
7642,11196,56,beef,"2,5-Dimethylfuran"
7643,11196,55,bacon,"2,5-Dimethylfuran"
7644,10413,283,ammoniacal,Triethylamine
7645,10413,107,fishy,Triethylamine
7646,9959,59,green,
7647,9959,54,woody,
7648,15030,162,fresh,2-(3-Phenylpropyl)pyridine
7649,15030,59,green,2-(3-Phenylpropyl)pyridine
7650,15030,850,weedy,2-(3-Phenylpropyl)pyridine
7651,15030,415,cortex,2-(3-Phenylpropyl)pyridine
7652,15030,631,nasturtium,2-(3-Phenylpropyl)pyridine
7653,15030,605,metallic,2-(3-Phenylpropyl)pyridine
7654,8083,71,banana,
7655,8083,271,aldehydic,
7656,8083,18,fatty,
7657,8083,381,cheesy,
7658,9457,95,sulfurous,
7659,9457,57,meaty,
7660,8782,44,sweet,3-Phenyl-2-propenal
7661,8782,229,spice,3-Phenyl-2-propenal
7662,8782,700,red hots,3-Phenyl-2-propenal
7663,8782,245,warm,3-Phenyl-2-propenal
7664,21459,33,floral,Benzyl formate
7665,21459,81,fruity,Benzyl formate
7666,21459,21,spicy,Benzyl formate
7667,21459,96,almond,Benzyl formate
7668,21459,76,cranberry,Benzyl formate
7669,21459,320,black tea,Benzyl formate
7670,10976,18,fatty,
7671,10976,411,cooked beef juice,
7672,14502,414,cooling,(-)-Menthol
7673,14502,603,mentholic,(-)-Menthol
7674,14502,103,minty,(-)-Menthol
7675,807,44,sweet,3-Methylbenzaldehyde
7676,807,81,fruity,3-Methylbenzaldehyde
7677,807,74,cherry,3-Methylbenzaldehyde
7678,807,313,benzaldehyde,3-Methylbenzaldehyde
7679,807,675,phenolic,3-Methylbenzaldehyde
7680,734,273,alliaceous,Diisopropyl disulfide
7681,734,200,onion,Diisopropyl disulfide
7682,734,57,meaty,Diisopropyl disulfide
7683,734,133,cabbage,Diisopropyl disulfide
7684,11880,223,sharp,Ethyl 2-methylbutyrate
7685,11880,44,sweet,Ethyl 2-methylbutyrate
7686,11880,59,green,Ethyl 2-methylbutyrate
7687,11880,81,fruity,Ethyl 2-methylbutyrate
7688,9857,44,sweet,
7689,9857,33,floral,
7690,9857,68,earthy,
7691,9857,67,musty,
7692,8288,44,sweet,Pentyl propanoate
7693,8288,81,fruity,Pentyl propanoate
7694,8288,70,apricot,Pentyl propanoate
7695,8288,85,pineapple,Pentyl propanoate
7696,19857,95,sulfurous,3-Mercaptohexanol
7697,19857,81,fruity,3-Mercaptohexanol
7698,19857,814,tropical,3-Mercaptohexanol
7699,19902,643,odorless,Quinine bisulfate
7700,16749,59,green,Phenethyl tiglate
7701,16749,44,sweet,Phenethyl tiglate
7702,16749,34,rose,Phenethyl tiglate
7703,16749,632,natural,Phenethyl tiglate
7704,16749,17,oily,Phenethyl tiglate
7705,16749,176,leaf,Phenethyl tiglate
7706,16749,531,herbal,Phenethyl tiglate
7707,9821,107,fishy,
7708,15025,790,sulfury,Bis(2-methyl-3-furanyl)tetrasulfide
7709,15025,57,meaty,Bis(2-methyl-3-furanyl)tetrasulfide
7710,9495,711,roasted,
7711,8173,44,sweet,"4-Methyl-2,3-pentanedione"
7712,8173,81,fruity,"4-Methyl-2,3-pentanedione"
7713,8173,350,buttery,"4-Methyl-2,3-pentanedione"
7714,8173,15,creamy,"4-Methyl-2,3-pentanedione"
7715,8173,18,fatty,"4-Methyl-2,3-pentanedione"
7716,8760,81,fruity,alpha-Terpinyl pentanoate
7717,8760,33,floral,alpha-Terpinyl pentanoate
7718,8752,123,bitter,Propyl 3-methylbutanoate
7719,8752,44,sweet,Propyl 3-methylbutanoate
7720,8752,69,apple,Propyl 3-methylbutanoate
7721,8752,81,fruity,Propyl 3-methylbutanoate
7722,17393,44,sweet,beta-Guaiene
7723,17393,54,woody,beta-Guaiene
7724,17393,453,dry,beta-Guaiene
7725,17393,520,guaiacwood,beta-Guaiene
7726,17393,21,spicy,beta-Guaiene
7727,17393,684,powdery,beta-Guaiene
7728,17391,531,herbal,beta-Bourbonene
7729,17391,54,woody,beta-Bourbonene
7730,19729,59,green,2-Ethylthiazole
7731,19729,98,nutty,2-Ethylthiazole
7732,21931,610,mild,Dipropyl hexanedioate
7733,21931,269,alcoholic,Dipropyl hexanedioate
7734,15089,44,sweet,2-Methylpropyl hexanoate
7735,15089,81,fruity,2-Methylpropyl hexanoate
7736,15089,85,pineapple,2-Methylpropyl hexanoate
7737,15089,59,green,2-Methylpropyl hexanoate
7738,15089,83,peach,2-Methylpropyl hexanoate
7739,15089,814,tropical,2-Methylpropyl hexanoate
7740,17365,162,fresh,1-Isopropyl-4-methylbenzene
7741,17365,800,terpene,1-Isopropyl-4-methylbenzene
7742,17365,54,woody,1-Isopropyl-4-methylbenzene
7743,17365,229,spice,1-Isopropyl-4-methylbenzene
7744,16839,33,floral,Isoamyl cinnamate
7745,16839,277,amber,Isoamyl cinnamate
7746,16839,140,cocoa,Isoamyl cinnamate
7747,16839,651,orchid,Isoamyl cinnamate
7748,16839,67,musty,Isoamyl cinnamate
7749,3393,15,creamy,gamma-Butyrolactone
7750,3393,17,oily,gamma-Butyrolactone
7751,3393,18,fatty,gamma-Butyrolactone
7752,13625,33,floral,2-Phenylethyl 3-methylbutanoate
7753,13625,81,fruity,2-Phenylethyl 3-methylbutanoate
7754,13625,44,sweet,2-Phenylethyl 3-methylbutanoate
7755,13625,34,rose,2-Phenylethyl 3-methylbutanoate
7756,13625,83,peach,2-Phenylethyl 3-methylbutanoate
7757,13625,70,apricot,2-Phenylethyl 3-methylbutanoate
7758,20326,643,odorless,Calcium alginate
7759,17267,44,sweet,alpha-Terpinyl cinnamate
7760,17267,37,balsam,alpha-Terpinyl cinnamate
7761,17267,249,wine,alpha-Terpinyl cinnamate
7762,17267,618,moscato,alpha-Terpinyl cinnamate
7763,17267,198,nutmeg,alpha-Terpinyl cinnamate
7764,14475,442,delicate,"(2E,7R,11R)-2-Phyten-1-ol"
7765,14475,33,floral,"(2E,7R,11R)-2-Phyten-1-ol"
7766,14475,37,balsam,"(2E,7R,11R)-2-Phyten-1-ol"
7767,14475,684,powdery,"(2E,7R,11R)-2-Phyten-1-ol"
7768,14475,848,waxy,"(2E,7R,11R)-2-Phyten-1-ol"
7769,8189,44,sweet,2-Methyl-1-phenyl-2-propanyl acetate
7770,8189,33,floral,2-Methyl-1-phenyl-2-propanyl acetate
7771,8189,81,fruity,2-Methyl-1-phenyl-2-propanyl acetate
7772,8189,34,rose,2-Methyl-1-phenyl-2-propanyl acetate
7773,8189,59,green,2-Methyl-1-phenyl-2-propanyl acetate
7774,8189,84,pear,2-Methyl-1-phenyl-2-propanyl acetate
7775,8189,72,berry,2-Methyl-1-phenyl-2-propanyl acetate
7776,8189,551,jasmin,2-Methyl-1-phenyl-2-propanyl acetate
7777,8189,684,powdery,2-Methyl-1-phenyl-2-propanyl acetate
7778,8231,497,fusel,1-Pentanol
7779,8231,199,oil,1-Pentanol
7780,8231,37,balsam,1-Pentanol
7781,14604,104,pepper,p-Menth-1-en-4-ol
7782,14604,54,woody,p-Menth-1-en-4-ol
7783,14604,154,earth,p-Menth-1-en-4-ol
7784,14604,67,musty,p-Menth-1-en-4-ol
7785,14604,44,sweet,p-Menth-1-en-4-ol
7786,17037,245,warm,Eugenyl formate
7787,17037,54,woody,Eugenyl formate
7788,17037,202,orris,Eugenyl formate
7789,17037,453,dry,Eugenyl formate
7790,9651,107,fishy,Isopropylamine
7791,9651,283,ammoniacal,Isopropylamine
7792,1212,643,odorless,
7793,13573,103,minty,(+)-Isomenthone
7794,11168,15,creamy,2-Propanoylthiophene
7795,11168,39,caramel,2-Propanoylthiophene
7796,10330,790,sulfury,
7797,10330,711,roasted,
7798,10330,184,meat,
7799,10330,200,onion,
7800,29909,377,cedarwood,cedr-8(15)-en-9-ol
7801,29909,54,woody,cedr-8(15)-en-9-ol
7802,29909,44,sweet,cedr-8(15)-en-9-ol
7803,29909,776,soft,cedr-8(15)-en-9-ol
7804,1226,643,odorless,Sodium ascorbate
7805,21937,610,mild,Dioctyl hexanedioate
7806,21937,18,fatty,Dioctyl hexanedioate
7807,2290,574,light,Linalyl isobutyrate
7808,2290,81,fruity,Linalyl isobutyrate
7809,2290,30,lavender,Linalyl isobutyrate
7810,2290,54,woody,Linalyl isobutyrate
7811,2290,317,bergamot,Linalyl isobutyrate
7812,18378,848,waxy,3-Methylbutyl decanoate
7813,18378,71,banana,3-Methylbutyl decanoate
7814,18378,81,fruity,3-Methylbutyl decanoate
7815,18378,44,sweet,3-Methylbutyl decanoate
7816,18378,142,cognac,3-Methylbutyl decanoate
7817,18378,59,green,3-Methylbutyl decanoate
7818,14382,610,mild,
7819,14382,33,floral,
7820,10231,441,deep,Santalol (alpha and beta)
7821,10231,44,sweet,Santalol (alpha and beta)
7822,10231,744,sandalwood,Santalol (alpha and beta)
7823,10231,54,woody,Santalol (alpha and beta)
7824,12063,453,dry,"3,4-Dihydroxybenzaldehyde"
7825,12063,600,medical,"3,4-Dihydroxybenzaldehyde"
7826,12063,123,bitter,"3,4-Dihydroxybenzaldehyde"
7827,12063,96,almond,"3,4-Dihydroxybenzaldehyde"
7828,14864,531,herbal,(R)-Lavandulol
7829,9791,95,sulfurous,
7830,9819,44,sweet,"Methylbenzyl acetate (mixed o-, m-, p-)"
7831,9819,33,floral,"Methylbenzyl acetate (mixed o-, m-, p-)"
7832,9819,81,fruity,"Methylbenzyl acetate (mixed o-, m-, p-)"
7833,9819,531,herbal,"Methylbenzyl acetate (mixed o-, m-, p-)"
7834,17544,68,earthy,
7835,17544,531,herbal,
7836,17544,37,balsam,
7837,17544,210,pine,
7838,14377,223,sharp,(-)-alpha-Pinene
7839,14377,245,warm,(-)-alpha-Pinene
7840,14377,704,resinous,(-)-alpha-Pinene
7841,14377,162,fresh,(-)-alpha-Pinene
7842,14377,210,pine,(-)-alpha-Pinene
7843,18690,21,spicy,Bovolide
7844,18690,531,herbal,Bovolide
7845,18690,103,minty,Bovolide
7846,2288,59,green,Linalyl formate
7847,2288,531,herbal,Linalyl formate
7848,2288,317,bergamot,Linalyl formate
7849,2288,81,fruity,Linalyl formate
7850,2288,34,rose,Linalyl formate
7851,16396,643,odorless,
7852,17584,59,green,cis-3-Hexenyl tiglate
7853,17584,5,vegetable,cis-3-Hexenyl tiglate
7854,17584,71,banana,cis-3-Hexenyl tiglate
7855,17584,68,earthy,cis-3-Hexenyl tiglate
7856,17584,415,cortex,cis-3-Hexenyl tiglate
7857,17584,531,herbal,cis-3-Hexenyl tiglate
7858,9344,81,fruity,Dodecyl propionate
7859,21292,95,sulfurous,2-Ethylbenzenethiol
7860,21292,711,roasted,2-Ethylbenzenethiol
7861,8121,57,meaty,2-Mercaptopropanoic acid
7862,8121,95,sulfurous,2-Mercaptopropanoic acid
7863,8121,711,roasted,2-Mercaptopropanoic acid
7864,9410,410,cooked,
7865,9410,711,roasted,
7866,9410,98,nutty,
7867,29893,13,butter,butyl octanoate
7868,29893,156,ether,butyl octanoate
7869,29893,531,herbal,butyl octanoate
7870,29893,437,dank,butyl octanoate
7871,763,213,pungent,
7872,763,81,fruity,
7873,763,105,medicinal,
7874,14960,50,citrus,beta-Bisabolol
7875,14960,33,floral,beta-Bisabolol
7876,14960,797,tangy,beta-Bisabolol
7877,14960,46,lemon,beta-Bisabolol
7878,14960,162,fresh,beta-Bisabolol
7879,14960,531,herbal,beta-Bisabolol
7880,16320,33,floral,2-Methyl-3-(2-pentenyl)-2-cyclopenten-1-one
7881,12459,600,medical,2-Hydroxybenzaldehyde
7882,12459,21,spicy,2-Hydroxybenzaldehyde
7883,12459,41,cinnamon,2-Hydroxybenzaldehyde
7884,12459,60,wintergreen,2-Hydroxybenzaldehyde
7885,12459,414,cooling,2-Hydroxybenzaldehyde
7886,10551,525,hawthorn,4'-Methylacetophenone
7887,10551,44,sweet,4'-Methylacetophenone
7888,10551,614,mimosa,4'-Methylacetophenone
7889,10551,20,coumarin,4'-Methylacetophenone
7890,10551,74,cherry,4'-Methylacetophenone
7891,10551,261,acetophenone,4'-Methylacetophenone
7892,3296,66,mushroom,Lenthionine
7893,11711,59,green,Hexyl butyrate
7894,11711,44,sweet,Hexyl butyrate
7895,11711,81,fruity,Hexyl butyrate
7896,11711,69,apple,Hexyl butyrate
7897,11711,848,waxy,Hexyl butyrate
7898,11711,110,soapy,Hexyl butyrate
7899,3306,44,sweet,Methyl nonanoate
7900,3306,81,fruity,Methyl nonanoate
7901,3306,84,pear,Methyl nonanoate
7902,3306,848,waxy,Methyl nonanoate
7903,3306,814,tropical,Methyl nonanoate
7904,3306,249,wine,Methyl nonanoate
7905,2793,44,sweet,Anethole
7906,2793,178,licorice,Anethole
7907,2793,614,mimosa,Anethole
7908,3492,95,sulfurous,Dimethyl disulfide
7909,16207,59,green,"Ethyl 2-methyl-3,4-pentadienoate"
7910,16207,44,sweet,"Ethyl 2-methyl-3,4-pentadienoate"
7911,16207,81,fruity,"Ethyl 2-methyl-3,4-pentadienoate"
7912,16207,818,tutti frutti,"Ethyl 2-methyl-3,4-pentadienoate"
7913,16207,814,tropical,"Ethyl 2-methyl-3,4-pentadienoate"
7914,16207,64,rum,"Ethyl 2-methyl-3,4-pentadienoate"
7915,16207,89,strawberry,"Ethyl 2-methyl-3,4-pentadienoate"
7916,9636,59,green,
7917,12044,213,pungent,1-Hydroxy-2-propanone
7918,12044,44,sweet,1-Hydroxy-2-propanone
7919,12044,362,caramellic,1-Hydroxy-2-propanone
7920,12044,460,ethereal,1-Hydroxy-2-propanone
7921,11134,98,nutty,3-Acetylpyridine
7922,11134,453,dry,3-Acetylpyridine
7923,11134,525,hawthorn,3-Acetylpyridine
7924,11134,675,phenolic,3-Acetylpyridine
7925,11134,54,woody,3-Acetylpyridine
7926,11134,211,popcorn,3-Acetylpyridine
7927,21245,44,sweet,Cinnamyl isovalerate
7928,21245,229,spice,Cinnamyl isovalerate
7929,21245,48,melon,Cinnamyl isovalerate
7930,21245,74,cherry,Cinnamyl isovalerate
7931,21245,59,green,Cinnamyl isovalerate
7932,21245,69,apple,Cinnamyl isovalerate
7933,14667,67,musty,
7934,14667,98,nutty,
7935,14667,20,coumarin,
7936,14667,178,licorice,
7937,19548,643,odorless,Sodium alginate
7938,13623,33,floral,2-Phenylethyl 2-methylpropanoate
7939,13623,81,fruity,2-Phenylethyl 2-methylpropanoate
7940,13623,34,rose,2-Phenylethyl 2-methylpropanoate
7941,13623,236,tea,2-Phenylethyl 2-methylpropanoate
7942,13623,83,peach,2-Phenylethyl 2-methylpropanoate
7943,13623,662,pastry,2-Phenylethyl 2-methylpropanoate
7944,16252,643,odorless,Ammonium sulfate
7945,966,81,fruity,Ethyl (±)-2-methyl-4-pentenoate
7946,966,59,green,Ethyl (±)-2-methyl-4-pentenoate
7947,966,414,cooling,Ethyl (±)-2-methyl-4-pentenoate
7948,966,44,sweet,Ethyl (±)-2-methyl-4-pentenoate
7949,966,213,pungent,Ethyl (±)-2-methyl-4-pentenoate
7950,966,85,pineapple,Ethyl (±)-2-methyl-4-pentenoate
7951,966,71,banana,Ethyl (±)-2-methyl-4-pentenoate
7952,3307,848,waxy,Nonanoic acid
7953,3307,448,dirty,Nonanoic acid
7954,3307,14,cheese,Nonanoic acid
7955,3307,425,cultured dairy,Nonanoic acid
7956,15416,643,odorless,Potassium carbonate (K2CO3)
7957,17269,31,lily,alpha-Terpinyl anthranilate
7958,17269,648,orange blossom,alpha-Terpinyl anthranilate
7959,17269,81,fruity,alpha-Terpinyl anthranilate
7960,8188,404,clean,2-Methyl-1-phenyl-2-propanol
7961,8188,33,floral,2-Methyl-1-phenyl-2-propanol
7962,8188,59,green,2-Methyl-1-phenyl-2-propanol
7963,8188,34,rose,2-Methyl-1-phenyl-2-propanol
7964,8188,415,cortex,2-Methyl-1-phenyl-2-propanol
7965,8188,17,oily,2-Methyl-1-phenyl-2-propanol
7966,8188,706,rhubarb,2-Methyl-1-phenyl-2-propanol
7967,1029,37,balsam,Benzyl salicylate
7968,1029,404,clean,Benzyl salicylate
7969,1029,531,herbal,Benzyl salicylate
7970,1029,17,oily,Benzyl salicylate
7971,1029,44,sweet,Benzyl salicylate
7972,8883,269,alcoholic,
7973,8883,81,fruity,
7974,8883,460,ethereal,
7975,8883,59,green,
7976,8883,472,fermented,
7977,15673,54,woody,alpha-Caryophyllene alcohol
7978,15673,21,spicy,alpha-Caryophyllene alcohol
7979,15673,68,earthy,alpha-Caryophyllene alcohol
7980,433,610,mild,
7981,433,57,meaty,
7982,433,448,dirty,
7983,433,410,cooked,
7984,433,675,phenolic,
7985,433,734,rubbery,
7986,12465,467,faint,alpha-Linolenic acid
7987,12465,18,fatty,alpha-Linolenic acid
7988,14657,37,balsam,Myristicin
7989,14657,54,woody,Myristicin
7990,1123,323,bland,Sorbitan stearate
7991,10531,44,sweet,2'-Hydroxy-5'-methylacetophenone
7992,10531,528,heavy,2'-Hydroxy-5'-methylacetophenone
7993,10531,33,floral,2'-Hydroxy-5'-methylacetophenone
7994,10531,531,herbal,2'-Hydroxy-5'-methylacetophenone
7995,619,81,fruity,
7996,619,709,ripe,
7997,619,814,tropical,
7998,15837,37,balsam,
7999,15837,652,oriental,
8000,8306,5,vegetable,(E)-Aconitic acid
8001,8306,67,musty,(E)-Aconitic acid
8002,8306,197,nut,(E)-Aconitic acid
8003,8306,453,dry,(E)-Aconitic acid
8004,8306,807,toasted,(E)-Aconitic acid
8005,14955,50,citrus,7-Acetoxy-7-methyl-3-methylene-1-octene
8006,14955,317,bergamot,7-Acetoxy-7-methyl-3-methylene-1-octene
8007,14955,30,lavender,7-Acetoxy-7-methyl-3-methylene-1-octene
8008,14955,33,floral,7-Acetoxy-7-methyl-3-methylene-1-octene
8009,14955,54,woody,7-Acetoxy-7-methyl-3-methylene-1-octene
8010,14955,198,nutmeg,7-Acetoxy-7-methyl-3-methylene-1-octene
8011,8764,610,mild,Eugenyl benzoate
8012,8764,37,balsam,Eugenyl benzoate
8013,8764,9,clove,Eugenyl benzoate
8014,13536,54,woody,"(7R,10Z)-alpha-Santal-10-en-12-ol"
8015,13536,744,sandalwood,"(7R,10Z)-alpha-Santal-10-en-12-ol"
8016,17253,44,sweet,2-Propenyl 3-methylbutanoate
8017,17253,81,fruity,2-Propenyl 3-methylbutanoate
8018,17253,71,banana,2-Propenyl 3-methylbutanoate
8019,17253,85,pineapple,2-Propenyl 3-methylbutanoate
8020,12590,249,wine,Triethyl citrate
8021,12590,610,mild,Triethyl citrate
8022,12590,81,fruity,Triethyl citrate
8023,9391,81,fruity,Ethyl 5-hexenoate
8024,9391,85,pineapple,Ethyl 5-hexenoate
8025,9650,751,savory,3-Isopropenylpentanedioic acid
8026,9650,410,cooked,3-Isopropenylpentanedioic acid
8027,9650,711,roasted,3-Isopropenylpentanedioic acid
8028,1290,711,roasted,
8029,1290,98,nutty,
8030,1290,5,vegetable,
8031,1290,807,toasted,
8032,1290,508,grain,
8033,19549,50,citrus,Ascorbyl palmitate
8034,9878,410,cooked,12-Methyltridecanal
8035,9878,184,meat,12-Methyltridecanal
8036,9878,342,broth,12-Methyltridecanal
8037,9878,81,fruity,12-Methyltridecanal
8038,16320,848,waxy,2-Methyl-3-(2-pentenyl)-2-cyclopenten-1-one
8039,8293,283,ammoniacal,"3,4-Dihydro-2H-pyrrole"
8040,8293,763,shrimp,"3,4-Dihydro-2H-pyrrole"
8041,20167,40,chocolate,Butyl phenylacetate
8042,9305,751,savory,
8043,9305,184,meat,
8044,3318,33,floral,Methyl octynecarboxylate
8045,3318,59,green,Methyl octynecarboxylate
8046,3318,176,leaf,Methyl octynecarboxylate
8047,3318,48,melon,Methyl octynecarboxylate
8048,3318,3,cucumber,Methyl octynecarboxylate
8049,2295,341,broom,Linalyl benzoate
8050,2295,816,tuberose,Linalyl benzoate
8051,2295,500,genet,Linalyl benzoate
8052,2295,317,bergamot,Linalyl benzoate
8053,2295,31,lily,Linalyl benzoate
8054,2295,527,heather,Linalyl benzoate
8055,724,95,sulfurous,
8056,18002,531,herbal,Amyl salicylate
8057,18002,33,floral,Amyl salicylate
8058,18002,408,clover,Amyl salicylate
8059,18002,300,azalea,Amyl salicylate
8060,18002,59,green,Amyl salicylate
8061,18002,44,sweet,Amyl salicylate
8062,18002,40,chocolate,Amyl salicylate
8063,13362,643,odorless,Disodium phosphate
8064,9868,711,roasted,
8065,9868,98,nutty,
8066,8297,156,ether,"1,1-Diethoxyethane"
8067,8297,59,green,"1,1-Diethoxyethane"
